survey_round,chosen_center,triplet_object_1,triplet_object_2,triplet_object_3,response_time
96,7,46,7,8,3.6640
96,51,51,28,36,5.0970
96,60,60,18,15,2.2320
96,40,36,40,25,3.1710
96,29,29,34,48,2.2080
96,44,44,52,35,1.8760
96,7,7,11,5,3.6190
96,35,54,35,1,1.5920
96,54,54,51,7,3.3660
96,40,40,14,59,2.4150
96,22,22,57,51,3.0290
96,44,50,44,3,2.2990
96,35,41,51,35,3.0690
96,22,58,3,22,2.7540
96,4,20,34,4,4.2780
96,5,5,10,22,3.1300
96,32,32,31,55,3.0240
96,45,30,45,53,1.4600
96,11,59,31,11,2.2290
96,32,9,32,29,1.8990
96,50,35,48,50,1.4340
96,45,54,43,45,3.1940
96,35,23,41,35,1.7580
96,60,7,3,60,1.7980
96,37,37,50,1,2.7330
96,26,26,29,52,2.9110
96,22,32,20,22,1.6860
96,32,54,29,32,2.2850
96,31,31,35,13,1.7910
96,17,16,17,34,2.4140
97,40,41,40,58,11.305
97,58,25,58,42,12.633
97,18,18,53,15,11.213
97,58,54,56,58,7.7350
97,26,40,26,1,3.9450
97,1,58,1,32,2.5630
97,1,44,1,19,4.4140
97,15,54,15,48,4.3640
97,9,2,37,9,9.2040
97,21,35,31,21,1.2130
97,17,9,56,17,1.0460
97,47,35,47,20,4.2620
97,6,13,6,43,5.9360
97,9,43,9,37,0.85400
97,55,59,55,23,0.93200
97,28,50,28,1,0.57300
97,34,34,1,43,1.7190
97,58,58,28,22,1.0340
97,39,55,39,45,2.6440
97,53,59,41,53,2.0290
97,34,34,58,11,1.1500
97,6,41,6,9,1.6070
97,34,51,34,49,1.1560
97,6,38,6,35,1.4320
97,48,56,48,51,1.1520
97,46,32,46,39,2.0910
97,7,19,7,20,2.7260
97,31,7,31,35,1.5940
97,58,11,8,58,1.2710
97,23,23,9,50,1.0620
97,17,25,17,38,1.9540
97,34,29,34,46,1.3180
97,58,38,58,36,2.1930
97,46,41,46,54,1.5570
97,23,56,23,15,10.174
97,29,29,8,31,1.9430
97,43,37,43,20,2.5520
97,17,38,17,51,1.5540
97,37,30,37,6,4.2690
97,44,33,44,7,1.0640
97,58,58,41,26,2.1490
97,27,49,27,29,1.5050
97,47,47,27,10,2.3470
97,60,32,11,60,1.1830
97,56,7,56,37,0.84000
97,5,5,39,35,1.8930
97,37,48,37,25,1.7600
97,13,33,13,55,1.2700
97,21,34,49,21,1.7120
98,31,33,34,31,7.8360
98,18,18,15,53,2.8080
98,42,42,56,33,3.9840
98,4,4,10,39,6.3210
98,26,26,24,52,5.9810
98,11,7,40,11,8.7050
98,24,39,24,57,13.972
98,36,52,36,29,4.1390
98,22,18,42,22,4.7030
98,11,11,38,20,5.6680
98,33,22,21,33,5.7190
98,17,17,15,53,2.7350
98,50,15,23,50,4.1780
98,27,24,34,27,9.3970
98,4,4,26,5,13.251
98,58,58,49,53,2.4740
98,17,3,17,11,7.7900
98,26,44,26,18,3.3150
98,39,39,26,6,5.1190
98,52,31,52,59,6.4660
98,2,18,2,50,22.056
98,8,8,26,51,3.8590
98,12,41,12,23,3.1380
98,43,36,3,43,2.5640
98,28,36,8,28,9.1420
98,3,21,29,3,6.3470
98,54,54,3,36,3.9470
98,13,13,47,18,5.9590
98,12,3,51,12,3.5840
98,7,46,7,36,4.8380
98,33,33,27,50,4.1800
98,22,39,33,22,4.0530
98,50,29,20,50,2.5800
98,28,28,23,8,5.8700
98,58,58,44,9,6.0870
98,12,32,12,55,4.0420
98,16,32,49,16,3.4540
98,5,17,34,5,5.9370
98,58,41,58,37,4.5410
98,46,46,43,9,5.3500
98,54,54,56,11,4.5020
98,43,23,43,50,3.5790
98,37,39,37,20,6.7960
98,50,19,12,50,5.7340
98,44,30,44,11,6.0900
98,26,26,59,18,4.1400
98,31,31,14,18,6.0270
98,7,56,7,55,2.6290
98,43,47,23,43,2.4520
99,25,34,25,5,23.090
99,38,14,38,55,16.144
99,35,23,37,35,37.852
99,43,34,43,46,14.587
99,36,42,29,36,21.026
99,11,16,29,11,7.2370
99,60,60,13,55,7.2350
99,18,18,53,15,16.946
99,27,27,20,18,21.994
99,22,30,22,55,36.845
99,7,16,7,15,6.5300
99,35,35,34,56,7.5340
99,7,7,52,17,6.4480
99,35,14,19,35,7.6680
99,11,42,11,51,6.0990
99,8,8,4,51,8.3410
99,57,57,41,29,30.286
99,7,20,7,43,27.763
99,24,53,34,24,9.5080
99,33,48,33,20,7.3610
99,8,35,8,5,5.9260
99,14,14,34,15,8.4850
99,58,58,40,13,9.3040
99,60,40,60,19,8.2060
99,58,54,58,13,3.0110
99,46,59,46,21,4.0090
99,45,45,52,24,15.870
99,22,18,22,54,5.2160
99,41,29,56,41,6.1200
99,10,7,51,10,1.5530
100,7,36,43,7,10.798
100,40,8,40,20,7.6280
100,50,50,36,56,17.912
100,39,35,13,39,4.2810
100,10,20,10,23,3.8190
100,12,12,23,42,5.1790
100,14,34,14,42,6.3710
100,46,27,46,3,11.108
100,5,53,5,54,4.0040
100,18,15,53,18,6.7070
100,31,31,18,47,6.2840
100,43,43,31,19,6.0780
100,16,51,16,1,11.663
100,35,41,35,13,3.1400
100,12,12,60,14,8.1150
100,57,13,57,51,10.595
100,8,9,8,42,6.6920
100,50,35,50,47,6.4920
100,36,36,48,6,13.508
100,39,30,39,38,9.3640
100,8,8,11,20,7.1800
100,29,20,29,34,4.9560
100,8,32,8,42,6.2130
100,37,37,17,29,7.6430
100,2,31,2,41,3.2370
100,40,42,10,40,12.323
100,22,26,22,59,4.9560
100,16,16,35,54,4.4840
100,58,34,58,45,4.5480
100,25,49,20,25,11.644
100,17,17,12,27,9.7720
100,38,38,36,21,11.852
100,11,47,17,11,3.9290
100,36,49,16,36,16.311
100,29,57,29,56,9.9290
100,51,24,51,19,6.0740
100,5,5,17,16,5.2600
100,22,10,22,29,10.939
100,16,26,16,40,11.924
100,11,11,14,5,16.884
100,37,9,37,53,5.3870
100,1,13,1,37,7.1720
100,18,53,18,50,9.2870
100,17,2,17,31,5.3070
100,57,57,28,30,6.4360
100,9,9,30,48,12.375
100,12,39,12,54,6.7720
100,32,32,6,52,10.188
100,16,29,16,10,10.324
101,39,39,14,32,73.283
101,38,7,22,38,25.482
101,54,30,54,5,160.25
101,35,21,49,35,9.2460
101,22,22,19,51,34.623
101,8,8,29,47,11.043
101,18,15,53,18,6.5070
101,58,42,58,46,7.9080
101,35,35,18,56,5.5310
101,13,40,27,13,12.271
101,37,34,51,37,8.9460
101,26,41,34,26,30.732
101,17,25,17,46,15.966
101,43,20,43,34,4.9140
101,2,4,42,2,11.968
101,2,2,15,5,5.9510
101,39,39,56,26,3.4140
101,52,20,41,52,5.7780
101,58,58,31,35,6.4460
101,12,12,31,54,22.721
101,45,45,51,27,2.7790
101,40,40,39,19,8.5950
101,41,54,57,41,5.2650
101,10,10,37,12,33.539
101,17,33,45,17,15.289
101,46,14,39,46,7.5390
101,1,13,26,1,35.267
101,7,18,7,54,5.0640
101,42,56,24,42,4.2500
101,41,41,47,33,10.540
101,44,44,60,1,17.830
101,42,25,42,59,11.271
101,16,7,16,23,8.8940
101,35,35,48,31,5.4380
101,3,3,49,22,7.0120
101,36,36,22,35,19.606
101,28,42,28,33,4.3060
101,33,20,33,17,109.29
101,18,30,24,18,42.918
101,12,12,13,60,9.0640
101,38,44,38,14,23.150
101,11,23,19,11,3.6850
101,11,11,48,14,2.4070
101,22,20,22,7,11.841
101,51,51,47,2,3.1740
101,22,27,20,22,4.0840
101,13,53,13,49,3.3170
101,37,24,37,60,4.9610
101,52,20,17,52,5.1940
102,5,4,5,22,58.608
102,29,29,45,49,7.4670
102,18,15,53,18,2.6750
102,2,6,33,2,7.3740
102,12,12,54,58,24.443
102,35,23,47,35,1.6920
102,9,9,6,27,11.766
102,4,3,4,60,11.100
102,2,2,44,42,13.225
102,46,49,6,46,6.4000
102,5,5,24,6,3.7150
102,10,55,10,3,4.4030
102,38,58,38,39,13.120
102,8,19,10,8,8.7130
102,1,38,1,31,20.673
102,32,33,32,9,6.9650
102,14,20,18,14,6.9780
102,52,38,56,52,4.3860
102,51,18,42,51,2.4130
102,41,30,16,41,3.1330
102,1,4,1,8,26.574
102,50,41,15,50,2.2420
102,15,46,49,15,8.3200
102,33,1,51,33,8.8230
102,39,35,25,39,6.2220
102,60,60,45,32,8.7250
102,36,43,45,36,5.9500
102,28,60,28,13,5.1030
102,36,36,38,49,3.5670
102,39,14,56,39,10.585
102,31,37,24,31,9.6380
102,39,15,41,39,4.0880
102,39,39,51,14,10.730
102,19,19,33,59,8.1480
102,27,27,48,30,6.1660
102,18,10,18,23,4.9130
102,18,18,4,2,5.0490
102,38,38,46,17,14.858
102,36,47,36,4,7.5910
102,16,16,28,1,5.7420
102,52,52,54,48,2.7560
102,55,55,6,27,9.0970
102,11,11,25,21,4.3650
102,32,43,32,21,12.724
102,40,15,3,40,7.0310
102,11,47,11,10,6.8630
102,10,10,43,38,12.052
102,44,45,44,1,4.0680
102,36,36,42,25,6.7640
103,24,36,31,24,17.243
103,8,39,8,12,27.217
103,41,41,30,49,5.2980
103,2,55,34,2,5.2670
103,47,38,59,47,9.1690
103,4,3,16,4,7.5190
103,18,18,15,53,3.4590
103,19,53,19,41,2.7700
103,28,51,17,28,7.5830
103,37,52,1,37,5.4720
103,46,28,46,13,7.6610
103,4,4,39,16,10.479
103,44,57,37,44,6.3690
103,29,21,11,29,5.0820
103,4,32,4,60,4.8850
103,38,3,38,18,6.8720
103,7,48,7,18,8.1660
103,59,23,52,59,5.0620
103,46,18,44,46,6.3740
103,32,11,53,32,3.8060
103,25,25,21,52,3.6690
103,39,39,1,55,4.4520
103,39,39,48,53,3.7950
103,2,38,2,4,11.636
103,32,48,32,18,4.1400
103,37,23,37,18,7.2580
103,14,3,30,14,3.3010
103,38,5,38,6,3.4140
103,1,3,29,1,8.2670
103,46,39,3,46,21.852
103,8,1,58,8,7.7020
103,44,44,7,42,9.5960
103,43,1,43,30,6.4480
103,10,54,17,10,14.452
103,24,30,24,50,21.465
103,38,25,54,38,11.017
103,3,54,3,52,4.6680
103,6,6,9,34,16.565
103,18,18,26,31,7.9360
103,60,46,60,6,8.7940
103,6,15,6,60,7.9830
103,60,60,30,52,7.2550
103,13,23,55,13,5.2820
103,58,58,34,15,7.2500
103,60,34,60,6,7.2810
103,24,14,15,24,7.4030
103,12,19,1,12,3.6270
103,35,35,24,52,5.7710
103,15,36,56,15,10.666
104,25,25,53,40,6.2410
104,44,3,4,44,3.9380
104,58,58,30,21,7.5810
104,27,21,27,52,3.0020
104,50,1,50,48,7.4030
104,32,32,23,18,4.6480
104,37,24,49,37,3.2300
104,18,15,18,53,2.9000
104,12,38,1,12,4.2350
104,16,30,16,24,5.6490
104,26,26,44,18,9.5520
104,24,24,30,49,3.3930
104,39,39,13,59,4.3480
104,36,5,36,47,4.5600
104,29,13,29,30,10.132
104,55,55,12,6,6.9840
104,8,8,5,40,7.8410
104,39,2,39,33,22.258
104,40,40,4,55,5.4180
104,5,32,5,17,5.4330
104,22,55,27,22,5.6820
104,29,57,10,29,6.6130
104,52,59,52,15,9.0060
104,38,35,38,56,8.0750
104,1,44,1,18,6.8180
104,13,18,13,19,14.075
104,58,41,58,32,3.3590
104,22,43,22,26,7.2240
104,12,40,3,12,9.7300
104,3,20,3,18,6.7200
104,35,18,9,35,6.6670
104,8,40,8,24,7.9810
104,11,9,11,4,4.8780
104,51,47,51,39,9.7850
104,35,55,35,3,6.5190
104,6,30,6,17,10.605
104,11,36,11,34,3.9230
104,26,26,40,29,7.5420
104,35,35,29,7,7.4150
104,22,17,22,3,3.9020
104,4,8,34,4,6.5820
104,25,32,25,44,4.1660
104,44,43,44,8,8.9170
104,4,19,26,4,4.0000
104,29,29,36,30,5.0500
104,38,56,38,45,3.5330
104,58,58,47,43,4.3350
104,33,57,33,25,7.2980
104,3,37,3,27,5.8640
105,33,43,29,33,5.8980
105,22,3,60,22,5.7210
105,50,50,35,56,6.9320
105,39,12,9,39,12.449
105,57,19,21,57,3.6310
105,20,3,20,55,13.103
105,44,58,11,44,5.1670
105,9,9,6,30,18.696
105,18,15,18,53,2.4510
105,35,60,35,4,16.187
105,2,16,2,51,5.6540
105,24,24,53,5,20.972
105,38,15,41,38,8.0340
105,58,58,57,55,9.5520
105,28,28,24,51,4.6920
105,33,33,13,8,4.3730
105,36,60,26,36,6.1860
105,17,21,17,3,5.8490
105,11,13,11,30,5.2620
105,54,54,30,17,6.7710
105,19,51,40,19,12.750
105,12,12,37,43,9.3650
105,20,20,41,43,57.954
105,7,7,12,59,6.9620
105,60,30,60,59,2.9480
105,36,13,60,36,3.5170
105,50,50,15,11,6.5630
105,5,17,31,5,3.4360
105,17,17,41,15,23.566
105,52,52,49,40,5.9350
105,1,25,1,18,4.9650
105,2,51,35,2,3.9000
105,2,31,2,38,9.3830
105,36,42,36,13,10.820
105,44,48,53,44,2.2300
105,27,50,57,27,8.0900
105,34,23,55,34,3.5910
105,42,51,12,42,5.3600
105,18,3,41,18,7.3960
105,1,1,43,26,6.1640
105,2,15,25,2,6.3150
105,6,6,5,50,20.616
105,32,1,20,32,14.599
105,3,21,30,3,2.4730
105,50,50,38,56,5.6940
105,50,55,56,50,8.1160
105,1,1,10,53,4.0000
105,1,1,3,30,3.9680
105,8,22,8,19,3.3320
106,18,1,46,18,14.475
106,7,42,22,7,21.267
106,54,33,42,54,4.5330
106,32,39,32,29,16.731
106,55,55,9,57,10.641
106,18,18,53,15,2.7220
106,51,46,11,51,8.0040
106,57,57,21,20,3.0950
106,6,6,8,27,4.6250
106,60,47,60,23,8.4380
106,47,47,55,48,3.2620
106,17,2,5,17,5.4240
106,37,20,4,37,6.3160
106,10,10,28,5,4.1100
106,28,28,48,35,4.8360
106,36,22,36,17,6.8300
106,55,36,9,55,9.5260
106,26,29,51,26,7.6050
106,7,30,7,2,6.9500
106,32,10,53,32,3.7830
106,6,28,18,6,2.7280
106,39,39,7,25,10.204
106,8,8,48,18,3.0270
106,33,21,20,33,4.0750
106,57,45,57,27,4.3880
106,10,10,14,40,9.4270
106,28,28,55,8,7.8560
106,58,20,27,58,2.9420
106,37,20,34,37,3.7610
106,44,32,40,44,3.6180
106,1,58,24,1,4.4330
106,26,26,27,44,37.902
106,35,18,19,35,8.9160
106,7,55,7,19,3.0020
106,8,35,8,59,4.4550
106,4,1,45,4,11.332
106,46,45,46,29,6.8310
106,10,15,6,10,4.1420
106,28,15,28,37,5.8640
106,1,10,57,1,6.0820
106,12,18,12,42,4.2800
106,10,10,19,25,5.8730
106,19,19,52,60,4.7530
106,18,18,29,14,5.4070
106,35,52,26,35,8.9360
106,39,39,22,48,3.5400
106,54,37,54,9,8.2450
107,35,7,35,11,12.603
107,42,10,17,42,6.6450
107,39,4,29,39,188.62
107,49,57,10,49,4.8030
107,39,11,39,59,4.6580
107,52,52,36,32,7.0190
107,55,55,24,45,3.5300
107,18,18,53,15,3.3010
107,49,51,49,31,4.0530
107,15,6,13,15,3.3010
107,46,24,46,16,2.6140
107,51,51,24,5,4.6540
107,49,49,9,10,2.3960
107,39,22,39,37,4.3910
107,39,39,32,54,1.5430
107,9,33,9,8,3.6640
107,15,15,45,13,9.1920
107,37,6,53,37,13.616
107,38,13,38,1,11.832
107,18,19,18,54,1.1310
107,35,29,5,35,2.1020
107,13,28,58,13,1.8570
107,31,40,31,12,7.3960
107,20,20,42,29,1.6160
107,55,55,32,28,1.6960
107,34,60,34,20,1.6620
107,34,59,25,34,1.3150
107,60,45,10,60,2.3840
107,46,2,25,46,7.7550
107,5,29,6,5,1.9760
107,55,55,41,50,2.2390
107,31,31,6,32,2.3030
107,35,28,35,49,3.6210
107,20,4,20,57,1.0000
107,50,23,50,48,1.7520
107,44,44,54,17,5.9170
107,16,16,21,38,4.6900
107,43,45,43,51,1.1120
107,31,4,31,44,1.1360
107,44,19,44,12,1.8440
107,20,20,2,51,1.4580
107,58,58,51,30,2.3160
107,12,53,12,16,5.1520
107,35,25,50,35,1.8260
107,18,18,22,57,1.3410
107,46,29,46,49,2.3290
107,18,18,60,57,1.4580
107,14,41,57,14,2.9150
107,20,26,20,24,0.93300
108,25,51,25,4,18.753
108,44,44,38,50,11.988
108,5,5,32,24,22.358
108,5,13,5,6,7.0610
108,31,31,53,2,10.295
108,3,55,3,28,1057.0
108,53,21,12,53,10.859
108,16,16,41,12,10.580
108,18,53,18,15,12.535
108,25,18,25,48,5.9080
108,45,5,45,19,18.988
108,20,35,4,20,16.813
108,15,15,55,48,71.508
108,37,50,37,38,14.272
108,55,55,24,15,4.3280
108,12,3,48,12,7.1130
108,4,1,4,3,41.166
108,46,51,30,46,27.045
108,14,14,10,21,16.416
108,58,19,58,2,17.102
108,35,30,52,35,5.5490
108,35,14,48,35,4.5440
108,10,10,48,1,669.74
108,57,14,57,18,4.7130
108,2,40,38,2,5.5280
108,10,10,47,31,6.1780
108,36,5,36,21,9.5330
108,35,52,12,35,4.2140
108,39,13,39,51,2.8210
108,8,60,21,8,1877.7
108,36,19,36,41,153.19
108,6,6,14,51,7.0910
108,3,3,22,48,8.6180
108,36,34,47,36,9.2430
108,10,10,52,28,9.3640
108,20,5,47,20,23.486
108,50,42,50,12,6.1940
108,6,6,58,12,4.2770
108,30,21,9,30,5.8290
108,38,38,35,54,4.2870
108,57,59,57,23,3.0960
108,46,2,29,46,6.4160
108,29,27,29,23,8.0890
108,14,14,54,34,8.9110
108,24,24,4,44,10.425
108,3,35,3,13,5.2310
108,25,23,25,59,79.794
108,40,58,40,10,3.8240
108,31,31,23,17,4.8350
109,16,60,50,16,5.9770
109,46,19,46,31,2.5210
109,54,54,53,51,2.1750
109,13,35,53,13,1.5920
109,3,48,3,22,2.8330
109,37,55,1,37,2.0280
109,32,18,32,59,1.8910
109,18,15,53,18,1.2970
109,34,12,21,34,1.4330
109,40,19,40,21,2.9900
109,25,53,25,2,2.2940
109,8,6,8,31,3.1650
109,4,53,4,19,1.8820
109,54,42,54,24,2.4280
109,3,49,3,22,1.9530
109,29,29,22,17,3.1030
109,9,60,9,42,3.4740
109,31,31,34,6,21.321
109,53,32,21,53,2.6030
109,6,50,3,6,4.3040
109,39,39,14,40,2.3290
109,6,23,6,55,2.7630
109,17,49,17,29,2.4330
109,28,47,28,11,2.7100
109,59,47,5,59,3.7680
109,38,3,41,38,4.1560
109,46,6,26,46,2.2420
109,10,10,35,15,3.8780
109,25,25,48,5,2.0380
109,36,46,59,36,2.2550
109,53,49,53,21,2.6230
109,32,22,32,59,9.6090
109,2,2,12,50,2.1960
109,2,22,6,2,6.9190
109,59,38,59,48,5.3790
109,57,4,57,35,2.2180
109,36,36,2,50,2.3490
109,25,25,44,42,3.0520
109,50,50,20,16,2.6970
109,29,33,57,29,11.388
109,10,52,10,23,1.8700
109,51,48,20,51,4.8770
109,36,11,36,41,16.443
109,28,52,23,28,1.9450
109,45,35,40,45,4.3190
109,13,13,21,36,2.5120
109,30,48,30,26,4.0030
109,8,33,51,8,11.955
109,22,18,39,22,2.1910
109,16,7,28,16,3.2180
110,25,10,30,25,4.3660
110,10,10,58,8,12.349
110,17,17,1,51,10.123
110,54,25,54,58,13.692
110,27,27,7,24,16.124
110,38,56,31,38,5.2290
110,55,55,40,60,8.5730
110,18,15,53,18,3.7560
110,37,35,37,8,11.885
110,12,24,11,12,8.9250
110,52,59,52,48,21.501
110,22,9,22,21,3.0290
110,2,4,2,39,7.4040
110,7,31,51,7,5.9810
110,28,28,50,27,8.9090
110,10,40,10,34,3.3960
110,5,5,32,1,4.0290
110,38,5,38,52,5.8620
110,43,24,43,33,13.157
110,58,58,15,34,3.6690
110,8,8,7,42,8.5810
110,5,2,5,18,6.9970
110,46,8,46,53,3.9490
110,50,45,42,50,7.1820
110,20,20,44,48,3.7490
110,4,27,60,4,3.1880
110,18,55,13,18,4.4520
110,7,7,1,36,4.9970
110,6,6,23,12,3.2530
110,9,10,9,23,2.2930
110,3,9,3,43,7.6370
110,58,51,21,58,2.7250
110,4,4,23,47,4.6210
110,11,20,58,11,3.8780
110,52,38,52,19,10.356
110,2,48,2,17,3.5490
110,46,30,15,46,2.6690
110,44,26,44,59,2.9810
110,5,10,5,23,3.3810
110,2,50,37,2,13.261
110,10,54,10,9,5.6290
110,9,9,11,3,10.357
110,33,24,33,48,2.5870
110,37,37,60,51,3.3490
110,33,58,33,30,3.5330
110,1,1,35,26,3.0370
110,7,18,7,50,2.6530
110,11,11,51,21,2.6040
110,60,60,35,13,5.2990
111,40,12,42,40,59.836
111,12,12,32,48,4.9370
111,16,16,60,40,9.7990
111,25,53,25,52,3.4410
111,16,16,58,59,6.3450
111,25,6,25,47,5.3530
111,44,13,12,44,5.4570
111,25,25,55,34,39.086
111,22,38,22,34,2.7490
111,18,53,18,15,11.880
111,27,26,5,27,20.428
111,45,45,18,19,25.220
111,5,24,20,5,6.4890
111,47,51,48,47,12.075
111,57,20,29,57,9.0690
111,11,43,19,11,7.4990
111,41,29,41,12,19.646
111,41,23,41,19,7.6860
111,39,39,59,46,27.417
111,22,13,22,12,4.1710
111,28,28,56,45,5.8480
111,24,24,28,29,5.5470
111,17,17,59,22,5.3660
111,3,3,27,19,19.014
111,55,55,19,34,9.9290
111,36,31,36,28,40.685
111,7,13,11,7,17.852
111,11,11,4,15,4.9170
111,5,29,35,5,17.830
111,3,31,3,22,12.960
111,14,14,23,40,5.4830
111,34,16,34,21,6.0140
111,23,22,30,23,21.223
111,10,1,11,10,7.1160
111,44,55,15,44,5.9000
111,4,15,9,4,34.469
111,24,37,24,30,12.588
111,11,36,51,11,8.8150
111,40,45,33,40,3.1740
111,13,13,38,23,10.133
111,6,22,59,6,4.2860
111,60,20,1,60,5.6220
111,51,20,51,3,5.5680
111,36,39,36,9,4.8750
111,18,18,34,22,6.4950
111,28,28,51,39,6.7980
111,16,19,31,16,4.8810
111,4,4,18,59,5.5590
111,60,2,60,30,33.898
112,38,29,38,11,62.024
112,2,2,11,58,81.910
112,19,2,19,27,14.613
112,27,27,40,21,14.836
112,5,13,10,5,8.9920
112,18,18,53,15,9.7130
112,4,4,37,34,26.314
112,6,6,50,1,131.90
112,43,16,3,43,22.489
112,9,30,15,9,30.228
112,46,26,46,60,15.258
112,50,45,50,24,25.227
112,40,40,39,50,22.474
112,55,12,23,55,300.52
112,14,23,10,14,14.927
112,22,26,58,22,5.6610
112,34,57,44,34,8.6030
112,46,26,46,28,4.8290
112,10,10,9,1,44.464
112,26,15,45,26,38.273
112,34,34,3,43,33.841
112,33,29,54,33,14.925
112,6,6,9,25,6.9100
112,12,13,8,12,18.595
112,8,8,50,12,18.214
112,49,15,49,35,8.5680
112,1,26,59,1,5.1110
112,50,59,50,28,21.372
112,55,45,55,20,7.2010
112,2,28,38,2,6.1810
112,60,45,60,9,49.991
112,38,38,57,32,22.401
112,24,54,24,26,13.658
112,11,39,11,7,38.877
112,53,24,53,21,25.722
112,31,31,14,18,14.891
112,1,39,23,1,8.5960
112,34,53,34,2,7.1920
112,50,7,23,50,16.686
112,51,46,47,51,15.252
112,49,39,49,60,14.256
112,42,42,13,19,39.918
112,36,36,59,32,6.4350
112,42,42,12,3,30.229
112,10,10,12,52,19.486
112,16,45,16,42,19.629
112,22,22,33,57,10.371
112,7,58,7,49,9.8330
112,37,37,56,24,20.053
112,19,19,41,50,7.8630
113,35,46,35,6,7.2590
113,4,4,56,60,9.0430
113,35,35,14,45,3.7010
113,10,32,2,10,5.5890
113,55,59,55,22,28.667
113,16,53,49,16,10.828
113,18,18,53,15,4.7000
113,51,57,51,40,7.8480
113,5,14,6,5,9.6000
113,10,10,21,25,9.9350
113,36,52,36,60,4.6260
113,37,59,38,37,3.6340
113,22,41,16,22,7.0440
113,43,41,32,43,7.5250
113,55,36,38,55,23.096
113,12,31,2,12,4.0650
113,44,44,38,56,4.8230
113,37,37,55,49,3.2780
113,10,10,19,38,5.3720
113,35,32,36,35,6.7320
113,24,24,30,17,8.0120
113,37,37,27,8,4.3270
113,54,36,45,54,10.012
113,6,38,16,6,4.8250
113,22,15,22,29,4.0900
113,17,57,13,17,13.101
113,44,44,41,59,2.7420
113,44,44,23,9,6.4580
113,37,23,37,20,4.5080
113,6,36,6,23,5.4580
113,4,48,41,4,2.3410
113,7,46,11,7,8.2970
113,51,48,21,51,3.9080
113,21,38,21,53,4.3150
113,38,57,38,10,5.2900
113,22,25,32,22,16.076
113,4,4,45,57,3.3490
113,33,33,25,43,6.8670
113,38,34,38,32,8.5380
113,44,31,48,44,3.5860
113,43,43,9,39,12.723
113,12,19,53,12,7.5840
113,5,5,2,58,15.773
113,19,26,47,19,7.7040
113,40,53,40,43,4.1210
113,2,36,2,11,6.2840
113,8,8,48,22,3.6900
113,50,50,57,53,12.709
114,20,34,20,19,4.4460
114,18,15,53,18,2.3170
114,8,25,8,36,8.0070
114,43,44,11,43,7.9590
114,57,60,18,57,3.5550
114,50,28,48,50,2.0550
114,3,3,17,31,5.2740
114,44,33,8,44,10.589
114,24,50,24,5,5.1770
114,28,59,28,35,25.623
114,32,40,32,35,5.0900
114,44,45,57,44,7.2480
114,13,45,13,42,7.8980
114,8,9,8,11,8.3570
114,17,17,31,48,2.9100
114,51,48,51,19,2.1260
114,39,39,45,49,3.6000
114,27,27,13,33,5.4040
114,25,21,35,25,8.9600
114,6,31,46,6,4.5880
114,9,9,23,28,4.4550
114,58,58,2,53,3.4380
114,54,54,52,29,13.519
114,15,48,15,11,6.0900
114,14,23,14,15,6.4520
114,2,34,2,60,2.7440
114,3,14,3,4,3.4000
114,8,35,8,56,2.8560
114,7,31,7,39,1.3050
114,46,38,53,46,5.2230
114,15,15,49,21,2.4340
114,20,2,20,55,11.921
114,4,30,52,4,9.9910
114,20,20,40,27,10.886
114,27,41,27,1,19.618
114,6,44,23,6,4.9670
114,27,24,27,41,6.3010
114,13,35,23,13,9.3020
114,1,1,46,10,7.8720
114,58,3,51,58,4.4440
114,19,19,15,20,5.5000
114,28,28,21,9,2.5860
114,14,57,14,39,4.3590
114,22,27,37,22,17.139
114,39,59,39,12,7.1240
114,35,48,35,32,4.3080
114,31,57,31,19,5.6650
115,20,34,20,49,2.5020
115,9,9,51,12,4.6050
115,6,8,6,42,4.9730
115,20,47,36,20,3.9350
115,8,10,8,27,2.4870
115,35,33,25,35,3.0470
115,16,16,15,24,2.7510
115,4,18,60,4,2.8950
115,18,53,18,15,1.8540
115,31,31,25,14,2.2940
115,11,20,43,11,2.0470
115,3,3,41,34,3.0860
115,60,38,56,60,5.0070
115,60,31,60,8,2.8230
115,39,39,54,37,3.1190
115,58,32,19,58,2.2550
115,2,48,2,44,2.1500
115,6,24,6,30,2.3350
115,44,44,43,40,2.3350
115,3,58,53,3,1.5830
115,36,19,36,25,3.2070
115,16,9,23,16,1.5340
115,14,24,14,34,7.7910
115,34,34,21,50,1.7270
115,58,32,58,60,2.3110
115,12,12,41,49,6.6870
115,8,8,20,46,3.7350
115,36,5,28,36,2.7750
115,29,46,14,29,3.3270
115,40,46,59,40,2.6700
115,51,19,18,51,2.3580
115,54,17,54,47,2.8460
115,60,42,60,38,2.1980
115,29,11,53,29,2.9670
115,25,35,19,25,3.2850
115,38,30,38,10,2.9430
115,60,59,18,60,3.1980
115,8,51,14,8,5.1030
115,18,51,13,18,2.0470
115,35,55,35,12,3.6310
115,16,16,19,22,2.5180
115,45,45,26,52,3.6950
115,13,3,13,21,1.9580
115,35,14,55,35,6.0630
115,3,19,3,35,4.1900
115,17,10,24,17,3.6700
115,17,26,17,35,1.8950
115,26,26,32,13,3.4620
115,25,30,60,25,5.4460
115,50,13,19,50,4.9750
116,6,3,6,30,2.2320
116,29,29,27,54,2.5890
116,18,18,54,27,3.7420
116,4,4,53,16,2.0370
